"Fap","diplome","Milliers","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"C0Z","Aucun diplôme, CEP ou brevet des collèges",1.85759,0.254305877843262,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z","En cours d'études initiales",0.83364,0.114126126866131,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","Diplôme supérieur (bac +3 ou plus)",0.30658,0.0445121995484606,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","Bac + 2",0.94526,0.13724183490501,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","Bac, brevet professionnel ou équivalent",1.73303,0.251617774099644,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","CAP, BEP ou autre diplôme équivalent",1.1722,0.17019114198808,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","Aucun diplôme, CEP ou brevet des collèges",1.81874,0.264061966882273,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","En cours d'études initiales",0.91174,0.132375082576533,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"J0Z","Diplôme supérieur (bac +3 ou plus)",5.12109,0.0381820105424039,"Ouvriers non qualifiés de la manutention","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z","Bac + 2",8.96426,0.0668360583049409,"Ouvriers non qualifiés de la manutention","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z","Bac, brevet professionnel ou équivalent",41.79634,0.311626683872749,"Ouvriers non qualifiés de la manutention","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z","CAP, BEP ou autre diplôme équivalent",30.18645,0.225065240434702,"Ouvriers non qualifiés de la manutention","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z","Aucun diplôme, CEP ou brevet des collèges",34.34648,0.256081744600166,"Ouvriers non qualifiés de la manutention","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z","En cours d'études initiales",13.70849,0.102208262245037,"Ouvriers non qualifiés de la manutention","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"D3Z","Diplôme supérieur (bac +3 ou plus)",0.72694,0.0109708361448107,"Ouvriers non qualifiés de la mécanique","D","Mécanique, travail des métaux","D3Z","Ouvriers non qualifiés de la mécanique"
"D3Z","Bac + 2",3.45453,0.0521350903614231,"Ouvriers non qualifiés de la mécanique","D","Mécanique, travail des métaux","D3Z","Ouvriers non qualifiés de la mécanique"
"D3Z","Bac, brevet professionnel ou équivalent",16.38402,0.247264421841282,"Ouvriers non qualifiés de la mécanique","D","Mécanique, travail des métaux","D3Z","Ouvriers non qualifiés de la mécanique"
"D3Z","CAP, BEP ou autre diplôme équivalent",13.43982,0.202831131917008,"Ouvriers non qualifiés de la mécanique","D","Mécanique, travail des métaux","D3Z","Ouvriers non qualifiés de la mécanique"
"D3Z","Aucun diplôme, CEP ou brevet des collèges",11.44364,0.172705174209978,"Ouvriers non qualifiés de la mécanique","D","Mécanique, travail des métaux","D3Z","Ouvriers non qualifiés de la mécanique"
"D3Z","En cours d'études initiales",20.81218,0.314093345525499,"Ouvriers non qualifiés de la mécanique","D","Mécanique, travail des métaux","D3Z","Ouvriers non qualifiés de la mécanique"
"E0Z21","Diplôme supérieur (bac +3 ou plus)",0.19642,0.00614683621945476,"Ouvriers non qualifiés des industries agro-alimentaires","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z21","Bac + 2",2.08882,0.0653682640867605,"Ouvriers non qualifiés des industries agro-alimentaires","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z21","Bac, brevet professionnel ou équivalent",10.82263,0.338687170724762,"Ouvriers non qualifiés des industries agro-alimentaires","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z21","CAP, BEP ou autre diplôme équivalent",10.9679,0.343233300943681,"Ouvriers non qualifiés des industries agro-alimentaires","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z21","Aucun diplôme, CEP ou brevet des collèges",4.24719,0.132913050213349,"Ouvriers non qualifiés des industries agro-alimentaires","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z21","En cours d'études initiales",3.63169,0.113651377811993,"Ouvriers non qualifiés des industries agro-alimentaires","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z20","Diplôme supérieur (bac +3 ou plus)",0.3617,0.0239852838976982,"Ouvriers non qualifiés des industries chimiques et plastiques","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z20","Bac + 2",1.58537,0.105130078885523,"Ouvriers non qualifiés des industries chimiques et plastiques","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z20","Bac, brevet professionnel ou équivalent",4.16979,0.276509806314025,"Ouvriers non qualifiés des industries chimiques et plastiques","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z20","CAP, BEP ou autre diplôme équivalent",6.11544,0.405531005140556,"Ouvriers non qualifiés des industries chimiques et plastiques","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z20","Aucun diplôme, CEP ou brevet des collèges",2.41155,0.159916260391192,"Ouvriers non qualifiés des industries chimiques et plastiques","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z20","En cours d'études initiales",0.43623,0.028927565371006,"Ouvriers non qualifiés des industries chimiques et plastiques","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z","Diplôme supérieur (bac +3 ou plus)",1.13943,0.0204339179042246,"Ouvriers non qualifiés des industries de process","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z","Bac + 2",2.94713,0.0528522265282443,"Ouvriers non qualifiés des industries de process","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z","Bac, brevet professionnel ou équivalent",19.32978,0.346649761395366,"Ouvriers non qualifiés des industries de process","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z","CAP, BEP ou autre diplôme équivalent",17.42132,0.312424477732924,"Ouvriers non qualifiés des industries de process","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z","Aucun diplôme, CEP ou brevet des collèges",9.33417,0.167393928090428,"Ouvriers non qualifiés des industries de process","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z","En cours d'études initiales",5.58987,0.100245688348813,"Ouvriers non qualifiés des industries de process","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"B0Z20","Diplôme supérieur (bac +3 ou plus)",0.1581,0.00747326570366634,"Ouvriers non qualifiés des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z20","Bac + 2",1.82694,0.086358052148363,"Ouvriers non qualifiés des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z20","Bac, brevet professionnel ou équivalent",4.18398,0.197773524597254,"Ouvriers non qualifiés des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z20","CAP, BEP ou autre diplôme équivalent",8.6498,0.408869409763271,"Ouvriers non qualifiés des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z20","Aucun diplôme, CEP ou brevet des collèges",3.9922,0.188708231133313,"Ouvriers non qualifiés des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z20","En cours d'études initiales",2.34439,0.110817516654132,"Ouvriers non qualifiés des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"K0Z20","Diplôme supérieur (bac +3 ou plus)",0,0,"Ouvriers non qualifiés divers de type artisanal","K","Artisanat","K0Z","Artisans et ouvriers artisanaux"
"K0Z20","Bac + 2",0.2871,0.029110620357358,"Ouvriers non qualifiés divers de type artisanal","K","Artisanat","K0Z","Artisans et ouvriers artisanaux"
"K0Z20","Bac, brevet professionnel ou équivalent",2.49732,0.25321676917742,"Ouvriers non qualifiés divers de type artisanal","K","Artisanat","K0Z","Artisans et ouvriers artisanaux"
"K0Z20","CAP, BEP ou autre diplôme équivalent",2.08228,0.211133620890698,"Ouvriers non qualifiés divers de type artisanal","K","Artisanat","K0Z","Artisans et ouvriers artisanaux"
"K0Z20","Aucun diplôme, CEP ou brevet des collèges",3.967,0.402235565857329,"Ouvriers non qualifiés divers de type artisanal","K","Artisanat","K0Z","Artisans et ouvriers artisanaux"
"K0Z20","En cours d'études initiales",1.02868,0.104303423717196,"Ouvriers non qualifiés divers de type artisanal","K","Artisanat","K0Z","Artisans et ouvriers artisanaux"
"B0Z21","Diplôme supérieur (bac +3 ou plus)",0.42748,0.0130015091580528,"Ouvriers non qualifiés du gros œuvre du bâtiment","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z21","Bac + 2",0.69715,0.0212033360848146,"Ouvriers non qualifiés du gros œuvre du bâtiment","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z21","Bac, brevet professionnel ou équivalent",3.80005,0.115575897997704,"Ouvriers non qualifiés du gros œuvre du bâtiment","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z21","CAP, BEP ou autre diplôme équivalent",9.93138,0.302056068171851,"Ouvriers non qualifiés du gros œuvre du bâtiment","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z21","Aucun diplôme, CEP ou brevet des collèges",8.1441,0.247697180532652,"Ouvriers non qualifiés du gros œuvre du bâtiment","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z21","En cours d'études initiales",9.8791,0.300466008054926,"Ouvriers non qualifiés du gros œuvre du bâtiment","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z","Diplôme supérieur (bac +3 ou plus)",0.51675,0.00950058455943119,"Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z","Bac + 2",2.10474,0.0386961980563468,"Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z","Bac, brevet professionnel ou équivalent",8.24254,0.15154126415964,"Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z","CAP, BEP ou autre diplôme équivalent",18.69893,0.343784742401325,"Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z","Aucun diplôme, CEP ou brevet des collèges",12.91165,0.237384078619796,"Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"B0Z","En cours d'études initiales",11.91678,0.219093132203461,"Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction","B","Bâtiment, travaux publics","B0Z","Ouvriers non qualifiés du gros œuvre du bâtiment, des travaux publics, du béton et de l'extraction"
"E0Z23","Diplôme supérieur (bac +3 ou plus)",0,0,"Ouvriers non qualifiés du papier-carton et du bois","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z23","Bac + 2",NA,NA,"Ouvriers non qualifiés du papier-carton et du bois","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z23","Bac, brevet professionnel ou équivalent",0.19591,0.341580360567702,"Ouvriers non qualifiés du papier-carton et du bois","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z23","CAP, BEP ou autre diplôme équivalent",0.30704,0.535341911636503,"Ouvriers non qualifiés du papier-carton et du bois","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z23","Aucun diplôme, CEP ou brevet des collèges",0.07059,0.123077727795795,"Ouvriers non qualifiés du papier-carton et du bois","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"E0Z23","En cours d'études initiales",0,0,"Ouvriers non qualifiés du papier-carton et du bois","E","Industries de process","E0Z","Ouvriers non qualifiés des industries de process"
"B3Z","Diplôme supérieur (bac +3 ou plus)",0.67205,0.0171635072754321,"Ouvriers non qualifiés du second œuvre du bâtiment","B","Bâtiment, travaux publics","B3Z","Ouvriers non qualifiés du second œuvre du bâtiment"
"B3Z","Bac + 2",1.73292,0.0442571014474247,"Ouvriers non qualifiés du second œuvre du bâtiment","B","Bâtiment, travaux publics","B3Z","Ouvriers non qualifiés du second œuvre du bâtiment"
"B3Z","Bac, brevet professionnel ou équivalent",5.9634,0.152299470703537,"Ouvriers non qualifiés du second œuvre du bâtiment","B","Bâtiment, travaux publics","B3Z","Ouvriers non qualifiés du second œuvre du bâtiment"
"B3Z","CAP, BEP ou autre diplôme équivalent",8.60477,0.219757506879577,"Ouvriers non qualifiés du second œuvre du bâtiment","B","Bâtiment, travaux publics","B3Z","Ouvriers non qualifiés du second œuvre du bâtiment"
